handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_d096736a-9ad1-7a38-2df3-99d8fb48a8cd,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_751566c6b1be49beb238f45726cea797~mv2.jpg;f1d16d_7fceb43afa934f68acedad3c6404b1c8~mv2.jpg;f1d16d_a78c47e65bbf420a8a90f1ed4ce4d638~mv2.jpg;f1d16d_91aa2979e8c54250a3c4954673cfa1f5~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,0.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_af7a6cf2-572a-9639-8f21-361621aa369d,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_0408b1035e6c4215b2f4c5204465453d~mv2.jpg;f1d16d_11bce80532c8496680db2c0e587009ba~mv2.jpg;f1d16d_68a78366cb4d483596da98654fceed78~mv2.jpg;f1d16d_8acbc71bef644f6c993c7ece3787dc7f~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,0.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_0e3c95df-d030-0e15-2092-d63e3051cd6b,Product,Masca neagra unisex din matase naturala satinata,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_708f2552b5a94f56a3d44be3849c70df~mv2.jpg;f1d16d_702d2aaca24946408001dc3747df3665~mv2.jpg;f1d16d_67291063652e4ab9847d9f3b4038e00f~mv2.jpg;f1d16d_be785fbb1d66466686146e08ba0014a5~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,20.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica neagra unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_89f0f175-b3a1-0fd9-6802-6b9db16e4272,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_f781ef65f5524f1299b25bddc91b555b~mv2.jpg;f1d16d_35f121282d704706a91836557f5a1c55~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,20.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_9858b92e-f904-d2be-b800-2e664720241b,Product,Masca unicat lucrata manual din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_d0175f1003ee475e9c8096630877f00f~mv2.jpg;f1d16d_ea327f11bf6a41a98aa7388dae0c3742~mv2.jpg,UNICAT,,,150.0,,true,AMOUNT,0.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,M,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unicat lucrata manual din matase naturala, cu broderie si margele.&nbsp;Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_47776e60-3c15-be26-9cf1-895d19380e3c,Product,Masca unicat lucrata manual din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_aeb84d4ffbc04c03a336a827dbe92737~mv2.jpg;f1d16d_fa168992233f42aeb67b5f00e59784c7~mv2.jpg,UNICAT,,,150.0,,true,AMOUNT,0.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,M,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unicat lucrata manual din matase naturala, cu broderie si margele. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_b2883825-e517-bf54-c084-b1e55b38e9f9,Product,Masca unisex din matase naturala cu personaje Disney,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_69c6fe4183134184bf58f9e362c7740d~mv2.jpg;f1d16d_ff3c13dc4b1c44f4bfeb5066ada1ab0e~mv2.jpg;f1d16d_0664e88beccd4f68a83683bae8268287~mv2.jpg;f1d16d_a370c449ebb048198ba1585e27cc3087~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,10.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala imprimata cu personaje Disney. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_40fabf01-2429-8fdd-8909-078233f50ccf,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_af15a58655ee4369916be72767e23783~mv2.jpg;f1d16d_256b0ba217d74d47a57e03e005cad54f~mv2.jpg;f1d16d_c844e4869de9445c99de7db2b1ed1d01~mv2.jpg;f1d16d_9eeafe75ec4e44a0a45b690fa7af85d9~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,20.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala albastra imprimata cu ratuste. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_694e7d9f-d63e-42b1-a200-6d4342888152,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_5af5bb3a0d6447d5a46ea550b81ee84d~mv2.jpg;f1d16d_756adb423288475c9708b80867025fa5~mv2.jpg;f1d16d_f772c7413b3944bfa140be4605071761~mv2.jpg;f1d16d_63aac6085521465ebcbbd3389cc23484~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,10.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala cu Homer Simpson. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_2bc3ac8d-8e86-421e-005e-be7e60f84e05,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_70f6b6f943bd48699ec7681379a75a27~mv2.jpg;f1d16d_527c7bf8b43c4efca051bd0043fce53f~mv2.jpg;f1d16d_6b223351edb047e4868f3b8125cb606c~mv2.jpg;f1d16d_bbcacdd80af74f5f83c77e3a12191192~mv2.jpg;f1d16d_e282dc0d84dd47fb9dc22bd438609ccb~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,10.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala de culoare rosie si imprimeu cu personajul Tweety. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_ac3feea5-6624-181d-a9a0-ee2ec47aa601,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_a7700295046743b28e5bdb9b1c640b55~mv2.jpg;f1d16d_af7e91d019244c6b98f0a7fb122201cf~mv2.jpg;f1d16d_78799f64aacd4b25903f365ee644c199~mv2.jpg;f1d16d_42fc8e6705e647adb9e561271f636687~mv2.jpg;f1d16d_f39c85eb663b42e49623bd94da11b619~mv2.jpg,ADULTI,,,70.0,,true,AMOUNT,20.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala de culoare albastra si cu imprimeu abstract. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_b0442950-8bcc-f56d-239a-08f6e3f3050c,Product,Masca unisex din matase naturala,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_8e80a140dfbc46689b19ffbf5acd1fd5~mv2.jpg;f1d16d_fd602deef4b24ff4a006825fbff8d661~mv2.jpg;f1d16d_b1a9d45c1dc249e09e5db4d780badb30~mv2.jpg;f1d16d_8fb3daec9fbf4f19bf3795337589d1e7~mv2.jpg;f1d16d_55c76c7225514764918fc80ee8ee0b29~mv2.jpg,ADULTI,,,60.0,,true,AMOUNT,10.0,InStock,0.0,"Dimensiuni  ",DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala de culoare neagra, decorata cu un imprimeu cu biciclete. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
